acc_x,acc_y,acc_z,bvp,eda,hr,temp,label
0.0,0.0,0.0,0.0,0.0,0.0,31.63,1
-0.0156249990686774,-0.1354166567325592,0.0937499925494194,10.16333293914795,2.1781165599823,11.72166633605957,31.63,1
-0.0323932915925979,-0.3212652504444122,0.2195121943950653,18.3748779296875,5.099980354309082,27.44585609436035,31.63,1
-0.0469788201153278,-0.4729547500610351,0.3388704359531402,18.27764129638672,7.641499042510986,41.123191833496094,31.63,1
-0.0629579499363899,-0.5782822370529175,0.4259487092494964,13.625245094299316,9.49567413330078,51.10154724121094,31.63,1
-0.0518176108598709,-0.6770419478416443,0.4958838224411011,9.81485366821289,10.751029014587402,57.85731506347656,31.63,1
-0.0889325514435768,-0.7362894415855408,0.5195590257644653,8.164087295532227,11.574722290039062,62.290069580078125,31.63,1
-0.11297008395195,-0.7858198285102844,0.5293129682540894,6.762884616851807,12.108187675476074,65.16094970703125,31.63,1
-0.1172740384936332,-0.7897750735282898,0.5300059914588928,2.475754499435425,12.469852447509766,67.01028442382812,31.63,1
-0.1088510900735855,-0.7867226004600525,0.5248567461967468,-3.527344226837158,12.702310562133787,68.19893646240234,31.63,1
-0.1090387403964996,-0.7959554195404053,0.521550178527832,-8.6716890335083,12.851584434509276,68.96223449707031,31.63,1
-0.0979647114872932,-0.8074793219566345,0.5250248908996582,-12.264066696166992,12.947404861450195,69.45220184326172,31.63,1
-0.1076499298214912,-0.8148754835128784,0.5160598754882812,-16.231948852539062,13.008903503417969,69.76667022705078,31.63,1
-0.1082679405808448,-0.8196221590042114,0.5215017795562744,-21.680259704589844,13.04837131500244,69.9684829711914,31.63,1
-0.1086645498871803,-0.8058751225471497,0.5305918455123901,-26.796051025390625,13.073699951171877,70.0979995727539,31.63,1
-0.1089190766215324,-0.8138462901115417,0.5420231223106384,-30.899503707885746,13.089954376220703,70.18111419677734,31.63,1
-0.1202779486775398,-0.8189617395401001,0.5381636023521423,-36.040672302246094,13.137109756469728,70.23445129394531,31.63,1
-0.1331651955842971,-0.8054512143135071,0.5300889611244202,-48.43255615234375,13.16737174987793,70.26868438720703,31.63,1
-0.1246421784162521,-0.7967809438705444,0.524907112121582,-66.60246276855469,13.18679141998291,70.2906494140625,31.63,1
-0.1079770475625991,-0.8192057609558105,0.527179479598999,-85.5462417602539,13.199254035949709,70.30474853515625,31.63,1
-0.102880097925663,-0.8335967063903809,0.5286377668380737,-102.49317169189452,13.20725154876709,70.31379699707031,31.63,1
-0.0996091738343238,-0.8204408884048462,0.5295736193656921,-126.76398468017578,13.212384223937988,70.3196029663086,31.63,1
-0.1143034026026725,-0.8679759502410889,0.5189786553382874,-164.10733032226562,13.215678215026855,70.32332611083984,31.63,1
-0.1181355416774749,-0.8369057178497314,0.5233749747276306,-201.55337524414065,13.217792510986328,70.32571411132812,31.63,1
-0.1373881101608276,-0.8505532741546631,0.5150007009506226,-230.23426818847656,13.074090003967283,70.3272476196289,31.61,1
-0.144145518541336,-0.842518150806427,0.5040287971496582,-255.0528259277344,12.981870651245115,70.32823181152344,31.61,1
-0.1428842693567276,-0.8373616933822632,0.4913899004459381,-305.917236328125,12.922689437866213,70.32886505126953,31.61,1
-0.147672638297081,-0.8396503329277039,0.4832789897918701,-373.4103698730469,12.884710311889648,70.32926940917969,31.61,1
-0.150745540857315,-0.8299235105514526,0.4668783247470855,-432.9669799804688,12.860337257385254,70.32952880859375,31.61,1
-0.1639131009578704,-0.8236814141273499,0.4507555365562439,-476.2204895019531,12.844696044921877,70.32969665527344,31.61,1
-0.17236328125,-0.8196755647659302,0.4292133152484894,-538.700439453125,12.8346586227417,70.32980346679688,31.61,1
-0.1777861267328262,-0.8171048760414124,0.4097909927368164,-644.0531005859375,12.828216552734377,70.32987213134766,31.61,1
-0.181266188621521,-0.8098573684692383,0.3973268568515777,-753.703857421875,12.773128509521484,70.56995391845703,31.61,1
-0.1723039448261261,-0.7940107583999634,0.3949258625507355,-841.77294921875,12.737775802612305,70.7240219116211,31.61,1
-0.1665524989366531,-0.7838413715362549,0.3821894824504852,-918.7578735351562,12.715088844299316,70.82289123535156,31.61,1
-0.1684593260288238,-0.816499650478363,0.3628204762935638,-1049.6229248046875,12.70053005218506,70.88634490966797,31.61,1
-0.1640852391719818,-0.8430556058883667,0.3783794343471527,-1220.0198974609375,12.691186904907228,70.92706298828125,31.61,1
-0.1556804329156875,-0.84890216588974,0.3883642852306366,-1386.35888671875,12.68519115447998,70.95319366455078,31.61,1
-0.1558844894170761,-0.8582519292831421,0.4003697633743286,-1455.3310546875,12.68134307861328,70.96996307373047,31.61,1
-0.1504176557064056,-0.8418609499931335,0.391280859708786,-1103.1741943359375,12.678874015808104,70.98072052001953,31.61,1
-0.1469093561172485,-0.8257443904876709,0.3742525577545166,-506.3227844238281,12.701159477233888,70.98762512207031,31.61,1
-0.1502557098865509,-0.826597273349762,0.3633247911930084,44.58161544799805,12.715460777282717,70.99205780029297,31.61,1
-0.1580009907484054,-0.8271445631980896,0.3619097471237182,457.7487182617188,12.724638938903809,70.99490356445312,31.61,1
-0.1853625625371933,-0.827495813369751,0.3833927512168884,730.8632202148438,12.730528831481934,70.9967269897461,31.61,1
-0.2029216438531875,-0.8501123189926147,0.3915815353393554,839.4498901367188,12.734308242797852,70.9979019165039,31.61,1
-0.2197878211736679,-0.8814195990562439,0.3968366384506225,846.5577392578125,12.736734390258787,70.9986572265625,31.61,1
-0.2586004436016083,-0.9406952261924744,0.3778179585933685,843.3915405273438,12.738290786743164,70.99913787841797,31.61,1
-0.2947036921977997,-0.9899305105209352,0.3488195240497589,863.675537109375,12.739290237426758,70.99944305419922,31.61,1
-0.3178726732730865,-1.0831023454666138,0.3134166896343231,860.7214965820312,12.722028732299805,70.99964141845703,31.61,1
-0.321545660495758,-1.1540902853012085,0.2962949573993683,797.43115234375,12.71095085144043,70.99977111816406,31.61,1
-0.3350982964038849,-1.227635145187378,0.2909049987792969,714.4690551757812,12.703842163085938,70.9998550415039,31.61,1
-0.360588937997818,-1.224452018737793,0.298641562461853,644.6629028320312,12.69927978515625,70.99990844726562,31.61,1
-0.3769473731517792,-1.1496381759643557,0.2980086803436279,587.7991943359375,12.696352005004885,70.99993896484375,31.61,1
-0.3650541603565216,-1.051247000694275,0.2808091938495636,514.0987548828125,12.694473266601562,70.99996185302734,31.61,1
-0.3462262451648712,-1.027289628982544,0.2529782354831695,432.5275268554688,12.693267822265623,70.9999771118164,31.61,1
-0.3005569279193878,-1.0734906196594238,0.2183246165513992,363.8146057128906,12.69249439239502,70.99998474121094,31.61,1
-0.2264667749404907,-1.1311286687850952,0.1960859149694442,311.7796325683594,12.651601791381836,70.99999237060547,31.61,1
-0.1621266603469848,-1.1457263231277466,0.1874121725559234,264.0562744140625,12.625358581542969,70.99999237060547,31.61,1
-0.1040435582399368,-1.1103121042251587,0.1930414140224456,212.85543823242188,12.60851764678955,70.99999237060547,31.61,1
-0.0667691677808761,-1.0763897895812988,0.1854583919048309,167.62705993652344,12.59770965576172,70.99999237060547,31.61,1
-0.0540441572666168,-1.026631474494934,0.1693964898586273,132.3074951171875,12.590773582458496,70.99999237060547,31.61,1
-0.0458779782056808,-0.9667105674743652,0.1534911096096038,104.41087341308594,12.586322784423828,70.99999237060547,31.61,1
-0.0406373925507068,-0.9058656692504884,0.1432839483022689,78.0069808959961,12.583466529846191,70.99999237060547,31.61,1
-0.0372742898762226,-0.8388300538063049,0.136733591556549,54.10511779785156,12.58163356781006,70.99999237060547,31.61,1
-0.051909364759922,-0.7958104610443115,0.1325299441814422,34.87560272216797,12.60616397857666,71.17912292480469,31.61,1
-0.0724968612194061,-0.7849962711334229,0.1466256082057953,19.511510848999023,12.621906280517578,71.29408264160156,31.61,1
-0.1192953810095787,-0.8396318554878235,0.1892580389976501,7.179745197296143,12.63200855255127,71.36785125732422,31.61,1
-0.1605235189199447,-0.891487181186676,0.2278126329183578,-2.278162717819214,12.6384916305542,71.41519165039062,31.61,1
-0.2261657863855362,-0.99753600358963,0.2245658785104751,-9.547866821289062,12.64265251159668,71.44557189941406,31.61,1
-0.2738890051841736,-1.0599942207336426,0.2280800640583038,-15.84679889678955,12.645322799682615,71.46507263183594,31.61,1
-0.3325038850307464,-0.9881208539009094,0.2359330505132675,-21.92041206359864,12.6470365524292,71.47758483886719,31.61,1
-0.3701195418834686,-0.97558331489563,0.2073860019445419,-27.6380558013916,12.648136138916016,71.4856185913086,31.61,1
-0.3718680143356323,-1.001124143600464,0.2058594673871994,-32.39282989501953,12.68005657196045,71.49076843261719,31.61,1
-0.3002189993858337,-1.017514705657959,0.2608575820922851,-35.458499908447266,12.700541496276855,71.49407196044922,31.61,1
-0.2430432438850402,-0.9552621841430664,0.290554404258728,-35.9283561706543,12.713687896728516,71.4961929321289,31.61,1
-0.2119489014148712,-0.8705298900604248,0.2984165847301483,-32.937496185302734,12.722124099731444,71.49755859375,31.61,1
-0.2367765456438064,-0.7937625050544739,0.2754732072353363,-26.160160064697266,12.727538108825684,71.4984359741211,31.61,1
-0.2806983590126037,-0.7277042865753174,0.2495539188385009,-16.21129035949707,12.731012344360352,71.49899291992188,31.61,1
-0.3312759697437286,-0.6741163730621338,0.2217248529195785,-4.657021999359131,12.73324203491211,71.49935150146484,31.61,1
-0.3973203897476196,-0.6621178388595581,0.2150613218545913,6.483721733093262,12.73467254638672,71.49958038330078,31.61,1
-0.4564972221851349,-0.6824067234992981,0.2219805866479873,15.474653244018556,12.68280029296875,71.4997329711914,31.61,1
-0.511266827583313,-0.7290136218070984,0.226420983672142,21.43797492980957,12.64951229095459,71.49983215332031,31.61,1
-0.524023711681366,-0.792509913444519,0.2292705774307251,24.50538444519043,12.62814998626709,71.49989318847656,31.61,1
-0.5657970309257507,-0.8780403733253479,0.2199037224054336,25.4564208984375,12.61444091796875,71.49993133544922,31.61,1
